timeMS,CH,CLE,CRE,aX,aY,aZ
7480,-0.9148,1.8313,2.1858,0.00,-0.12,0.47
7489,-0.9142,1.8330,2.1860,0.00,-0.12,0.47
7498,-0.9135,1.8331,2.1852,0.00,-0.12,0.47
7507,-0.9137,1.8320,2.1843,0.00,-0.12,0.47
7516,-0.9160,1.8318,2.1838,0.00,-0.12,0.47
7525,-0.9130,1.8344,2.1854,0.00,-0.12,0.47
7534,-0.9162,1.8316,2.1854,0.00,-0.12,0.47
7543,-0.9145,1.8326,2.1851,0.00,-0.12,0.47
7552,-0.9135,1.8349,2.1865,0.00,-0.12,0.47
7561,-0.9118,1.8312,2.1846,0.00,-0.12,0.47
7570,-0.9150,1.8325,2.1845,0.00,-0.12,0.47
7579,-0.9140,1.8340,2.1860,0.00,-0.12,0.47
7588,-0.9151,1.8337,2.1856,0.00,-0.12,0.47
7597,-0.9143,1.8341,2.1833,0.00,-0.12,0.47
7606,-0.9126,1.8317,2.1877,0.00,-0.12,0.47
7615,-0.9135,1.8342,2.1850,0.00,-0.12,0.47
7624,-0.9158,1.8329,2.1864,0.00,-0.12,0.47
7633,-0.9157,1.8344,2.1853,0.00,-0.12,0.47
7642,-0.9149,1.8321,2.1865,0.00,-0.12,0.47
7651,-0.9132,1.8336,2.1843,0.00,-0.12,0.47
7660,-0.9144,1.8334,2.1870,0.00,-0.12,0.47
7669,-0.9133,1.8330,2.1860,0.00,-0.12,0.47
7678,-0.9141,1.8335,2.1843,0.00,-0.12,0.47
7687,-0.9143,1.8314,2.1860,0.00,-0.12,0.47
7696,-0.9134,1.8329,2.1854,0.00,-0.12,0.47
7705,-0.9162,1.8334,2.1857,0.00,-0.12,0.47
7714,-0.9128,1.8339,2.1857,0.00,-0.12,0.47
7723,-0.9134,1.8322,2.1864,0.00,-0.12,0.47
7732,-0.9137,1.8324,2.1869,0.00,-0.12,0.47
7741,-0.9142,1.8351,2.1843,0.00,-0.12,0.47
7750,-0.9124,1.8317,2.1860,0.00,-0.12,0.47
7759,-0.9145,1.8327,2.1838,0.00,-0.12,0.47
7768,-0.9134,1.8337,2.1854,0.00,-0.12,0.47
7777,-0.9123,1.8320,2.1863,0.00,-0.12,0.47
7786,-0.9149,1.8316,2.1859,0.00,-0.12,0.47
7795,-0.9131,1.8317,2.1849,0.00,-0.12,0.47
7804,-0.9107,1.8342,2.1854,0.00,-0.12,0.47
7813,-0.9134,1.8315,2.1855,0.00,-0.12,0.47
7822,-0.9118,1.8316,2.1841,0.00,-0.12,0.47
7831,-0.9136,1.8329,2.1863,0.00,-0.12,0.47
7840,-0.9152,1.8329,2.1866,0.00,-0.12,0.47
7849,-0.9147,1.8331,2.1848,0.00,-0.12,0.47
7858,-0.9148,1.8307,2.1855,0.00,-0.12,0.47
7867,-0.9133,1.8332,2.1861,0.00,-0.12,0.47
7876,-0.9126,1.8324,2.1867,0.00,-0.12,0.47
7885,-0.9140,1.8322,2.1863,0.00,-0.12,0.47
7894,-0.9143,1.8328,2.1838,0.00,-0.12,0.47
7903,-0.9133,1.8321,2.1853,0.00,-0.12,0.47
7912,-0.9152,1.8334,2.1872,0.00,-0.12,0.47
7921,-0.9141,1.8325,2.1867,0.00,-0.12,0.47
7930,-0.9143,1.8331,2.1839,0.00,-0.12,0.47
7939,-0.9145,1.8337,2.1848,0.00,-0.12,0.47
7948,-0.9144,1.8330,2.1839,0.00,-0.12,0.47
7957,-0.9140,1.8318,2.1863,0.00,-0.12,0.47
7966,-0.9133,1.8335,2.1878,0.00,-0.12,0.47
7975,-0.9133,1.8330,2.1848,0.00,-0.12,0.47
7984,-0.9148,1.8309,2.1845,0.00,-0.12,0.47
7993,-0.9128,1.8325,2.1876,0.00,-0.12,0.47
8002,-0.9127,1.8327,2.1859,0.00,-0.12,0.47
8011,-0.9129,1.8333,2.1874,0.00,-0.12,0.47
8020,-0.9136,1.8297,2.1844,0.00,-0.12,0.47
8029,-0.9135,1.8332,2.1863,0.00,-0.12,0.47
8038,-0.9156,1.8333,2.1869,0.00,-0.12,0.47
8047,-0.9153,1.8330,2.1853,0.00,-0.12,0.47
8056,-0.9141,1.8322,2.1851,0.00,-0.12,0.47
8065,-0.9122,1.8325,2.1852,0.00,-0.12,0.47
8074,-0.9154,1.8316,2.1846,0.00,-0.12,0.47
8083,-0.9138,1.8315,2.1863,0.00,-0.12,0.47
8092,-0.9168,1.8313,2.1836,0.00,-0.12,0.47
8101,-0.9129,1.8337,2.1852,0.00,-0.12,0.47
8110,-0.9132,1.8333,2.1847,0.00,-0.12,0.47
8119,-0.9137,1.8343,2.1849,0.00,-0.12,0.47
8128,-0.9149,1.8334,2.1853,0.00,-0.12,0.47
8137,-0.9139,1.8319,2.1847,0.00,-0.12,0.47
8146,-0.9127,1.8327,2.1872,0.00,-0.12,0.47
8155,-0.9126,1.8326,2.1842,0.00,-0.12,0.47
8164,-0.9149,1.8327,2.1853,0.00,-0.12,0.47
8173,-0.9141,1.8319,2.1861,0.00,-0.12,0.47
8182,-0.9137,1.8345,2.1854,0.00,-0.12,0.47
8191,-0.9131,1.8313,2.1866,0.00,-0.12,0.47
8200,-0.9147,1.8319,2.1844,0.00,-0.12,0.47
8209,-0.9143,1.8326,2.1875,0.00,-0.12,0.47
8218,-0.9128,1.8329,2.1853,0.00,-0.12,0.47
8227,-0.9132,1.8326,2.1850,0.00,-0.12,0.47
8236,-0.9132,1.8315,2.1861,0.00,-0.12,0.47
8245,-0.9132,1.8323,2.1844,0.00,-0.12,0.47
8254,-0.9139,1.8337,2.1833,0.00,-0.12,0.47
8263,-0.9144,1.8330,2.1859,0.00,-0.12,0.47
8272,-0.9160,1.8345,2.1843,0.00,-0.12,0.47
8281,-0.9123,1.8317,2.1868,0.00,-0.12,0.47
8290,-0.9140,1.8318,2.1849,0.00,-0.12,0.47
8299,-0.9136,1.8317,2.1854,0.00,-0.12,0.47
8308,-0.9156,1.8322,2.1855,0.00,-0.12,0.47
8317,-0.9137,1.8322,2.1864,0.00,-0.12,0.47
8326,-0.9121,1.8340,2.1863,0.00,-0.12,0.47
8335,-0.9157,1.8317,2.1855,0.00,-0.12,0.47
8344,-0.9137,1.8336,2.1862,0.00,-0.12,0.47
8353,-0.9149,1.8320,2.1869,0.00,-0.12,0.47
8362,-0.9123,1.8322,2.1864,0.00,-0.12,0.47
8371,-0.9151,1.8310,2.1853,0.00,-0.12,0.47
8380,-0.9126,1.8337,2.1850,0.00,-0.12,0.47
8389,-0.9158,1.8319,2.1854,0.00,-0.12,0.47
8398,-0.9147,1.8336,2.1860,0.00,-0.12,0.47
8407,-0.9141,1.8331,2.1840,0.00,-0.12,0.47
8416,-0.9160,1.8320,2.1864,0.00,-0.12,0.47
8425,-0.9149,1.8316,2.1860,0.00,-0.12,0.47
8434,-0.9144,1.8343,2.1862,0.00,-0.12,0.47
8443,-0.9130,1.8330,2.1876,0.00,-0.12,0.47
8452,-0.9135,1.8323,2.1872,0.00,-0.12,0.47
8461,-0.9123,1.8331,2.1838,0.00,-0.12,0.47
8470,-0.9128,1.8330,2.1858,0.00,-0.12,0.47
8479,-0.9151,1.8322,2.1854,0.00,-0.12,0.47
8488,-0.9144,1.8350,2.1854,0.00,-0.12,0.47
8497,-0.9144,1.8332,2.1840,0.00,-0.12,0.47
8506,-0.9135,1.8330,2.1852,0.00,-0.12,0.47
8515,-0.9143,1.8323,2.1862,0.00,-0.12,0.47
8524,-0.9146,1.8322,2.1869,0.00,-0.12,0.47
8533,-0.9141,1.8319,2.1855,0.00,-0.12,0.47
8542,-0.9162,1.8320,2.1872,0.00,-0.12,0.47
8551,-0.9144,1.8336,2.1854,0.00,-0.12,0.47
8560,-0.9152,1.8329,2.1855,0.00,-0.12,0.47
8569,-0.9139,1.8318,2.1864,0.00,-0.12,0.47
8578,-0.9140,1.8316,2.1884,0.00,-0.12,0.47
8587,-0.9157,1.8315,2.1867,0.00,-0.12,0.47
8596,-0.9161,1.8339,2.1862,0.00,-0.12,0.47
8605,-0.9137,1.8335,2.1850,0.00,-0.12,0.47
8614,-0.9139,1.8338,2.1868,0.00,-0.12,0.47
8623,-0.9134,1.8320,2.1864,0.00,-0.12,0.47
8632,-0.9149,1.8321,2.1852,0.00,-0.12,0.47
8641,-0.9146,1.8316,2.1866,0.00,-0.12,0.47
8650,-0.9141,1.8332,2.1858,0.00,-0.12,0.47
8659,-0.9135,1.8323,2.1861,0.00,-0.12,0.47
8668,-0.9128,1.8330,2.1853,0.00,-0.12,0.47
8677,-0.9136,1.8327,2.1854,0.00,-0.12,0.47
8686,-0.9141,1.8324,2.1847,0.00,-0.12,0.47
8695,-0.9125,1.8326,2.1855,0.00,-0.12,0.47
8704,-0.9144,1.8316,2.1861,0.00,-0.12,0.47
8713,-0.9151,1.8327,2.1850,0.00,-0.12,0.47
8722,-0.9169,1.8325,2.1872,0.00,-0.12,0.47
8731,-0.9150,1.8338,2.1863,0.00,-0.12,0.47
8740,-0.9145,1.8306,2.1843,0.00,-0.12,0.47
8749,-0.9137,1.8333,2.1853,0.00,-0.12,0.47
8758,-0.9142,1.8349,2.1846,0.00,-0.12,0.47
8767,-0.9149,1.8342,2.1831,0.00,-0.12,0.47
8776,-0.9147,1.8324,2.1867,0.00,-0.12,0.47
8785,-0.9147,1.8332,2.1853,0.00,-0.12,0.47
8794,-0.9135,1.8341,2.1860,0.00,-0.12,0.47
8803,-0.9128,1.8327,2.1858,0.00,-0.12,0.47
8812,-0.9136,1.8334,2.1848,0.00,-0.12,0.47
8821,-0.9122,1.8331,2.1835,0.00,-0.12,0.47
8830,-0.9125,1.8339,2.1853,0.00,-0.12,0.47
8839,-0.9127,1.8320,2.1863,0.00,-0.12,0.47
8848,-0.9140,1.8314,2.1849,0.00,-0.12,0.47
8857,-0.9140,1.8334,2.1847,0.00,-0.12,0.47
8866,-0.9132,1.8335,2.1874,0.00,-0.12,0.47
8875,-0.9124,1.8341,2.1857,0.00,-0.12,0.47
8884,-0.9148,1.8327,2.1846,0.00,-0.12,0.47
8893,-0.9126,1.8316,2.1851,0.00,-0.12,0.47
8902,-0.9145,1.8313,2.1867,0.00,-0.12,0.47
8911,-0.9141,1.8330,2.1888,0.00,-0.12,0.47
8920,-0.9131,1.8321,2.1853,0.00,-0.12,0.47
8929,-0.9132,1.8334,2.1860,0.00,-0.12,0.47
8938,-0.9150,1.8324,2.1870,0.00,-0.12,0.47
8947,-0.9143,1.8332,2.1861,0.00,-0.12,0.47
8956,-0.9150,1.8341,2.1859,0.00,-0.12,0.47
8965,-0.9141,1.8328,2.1851,0.00,-0.12,0.47
8974,-0.9143,1.8324,2.1870,0.00,-0.12,0.47
8983,-0.9152,1.8326,2.1868,0.00,-0.12,0.47
8992,-0.9153,1.8340,2.1863,0.00,-0.12,0.47
9001,-0.9126,1.8323,2.1865,0.00,-0.12,0.47
9010,-0.9137,1.8329,2.1846,0.00,-0.12,0.47
9019,-0.9149,1.8319,2.1863,0.00,-0.12,0.47
9028,-0.9145,1.8328,2.1875,0.00,-0.12,0.47
9037,-0.9163,1.8346,2.1868,0.00,-0.12,0.47
9046,-0.9144,1.8337,2.1859,0.00,-0.12,0.47
9055,-0.9153,1.8322,2.1847,0.00,-0.12,0.47
9064,-0.9133,1.8322,2.1858,0.00,-0.12,0.47
9073,-0.9140,1.8331,2.1854,0.00,-0.12,0.47
9082,-0.9141,1.8342,2.1856,0.00,-0.12,0.47
9091,-0.9137,1.8333,2.1860,0.00,-0.12,0.47
9100,-0.9138,1.8343,2.1853,0.00,-0.12,0.47
9109,-0.9132,1.8330,2.1820,0.00,-0.12,0.47
9118,-0.9136,1.8337,2.1860,0.00,-0.12,0.47
9127,-0.9134,1.8303,2.1847,0.00,-0.12,0.47
9136,-0.9133,1.8315,2.1859,0.00,-0.12,0.47
9145,-0.9145,1.8335,2.1859,0.00,-0.12,0.47
9154,-0.9142,1.8348,2.1866,0.00,-0.12,0.47
9163,-0.9132,1.8350,2.1863,0.00,-0.12,0.47
9172,-0.9142,1.8326,2.1861,0.00,-0.12,0.47
9181,-0.9134,1.8344,2.1855,0.00,-0.12,0.47
9190,-0.9146,1.8315,2.1860,0.00,-0.12,0.47
9199,-0.9143,1.8313,2.1856,0.00,-0.12,0.47
9208,-0.9143,1.8337,2.1868,0.00,-0.12,0.47
9217,-0.9138,1.8324,2.1857,0.00,-0.12,0.47
9226,-0.9140,1.8304,2.1872,0.00,-0.12,0.47
9235,-0.9150,1.8334,2.1850,0.00,-0.12,0.47
9244,-0.9160,1.8327,2.1856,0.00,-0.12,0.47
9253,-0.9131,1.8324,2.1852,0.00,-0.12,0.47
9262,-0.9132,1.8331,2.1865,0.00,-0.12,0.47
9271,-0.9125,1.8333,2.1834,0.00,-0.12,0.47
9280,-0.9139,1.8307,2.1856,0.00,-0.12,0.47
9289,-0.9133,1.8319,2.1869,0.00,-0.12,0.47
9298,-0.9126,1.8315,2.1860,0.00,-0.12,0.47
9307,-0.9141,1.8307,2.1846,0.00,-0.12,0.47
9316,-0.9140,1.8318,2.1855,0.00,-0.12,0.47
9325,-0.9145,1.8328,2.1847,0.00,-0.12,0.47
9334,-0.9148,1.8332,2.1865,0.00,-0.12,0.47
9343,-0.9148,1.8334,2.1873,0.00,-0.12,0.47
9352,-0.9166,1.8325,2.1856,0.00,-0.12,0.47
9361,-0.9117,1.8327,2.1863,0.00,-0.12,0.47
9370,-0.9133,1.8315,2.1830,0.00,-0.12,0.47
9379,-0.9129,1.8340,2.1864,0.00,-0.12,0.47
9388,-0.9139,1.8322,2.1845,0.00,-0.12,0.47
9397,-0.9145,1.8334,2.1848,0.00,-0.12,0.47
9406,-0.9136,1.8327,2.1838,0.00,-0.12,0.47
9415,-0.9139,1.8323,2.1853,0.00,-0.12,0.47
9424,-0.9149,1.8331,2.1880,0.00,-0.12,0.47
9433,-0.9138,1.8329,2.1864,0.00,-0.12,0.47
9442,-0.9141,1.8313,2.1835,0.00,-0.12,0.47
9451,-0.9143,1.8328,2.1856,0.00,-0.12,0.47
9460,-0.9129,1.8338,2.1867,0.00,-0.12,0.47
9469,-0.9143,1.8332,2.1854,0.00,-0.12,0.47
9478,-0.9153,1.8328,2.1845,0.00,-0.12,0.47
9487,-0.9101,1.8320,2.1861,0.00,-0.12,0.47
9496,-0.9146,1.8321,2.1845,0.00,-0.12,0.47
9505,-0.9151,1.8306,2.1881,0.00,-0.12,0.47
9514,-0.9128,1.8319,2.1863,0.00,-0.12,0.47
9523,-0.9146,1.8333,2.1867,0.00,-0.12,0.47
9532,-0.9157,1.8341,2.1849,0.00,-0.12,0.47
9541,-0.9159,1.8318,2.1850,0.00,-0.12,0.47
9550,-0.9129,1.8330,2.1860,0.00,-0.12,0.47
9559,-0.9131,1.8307,2.1845,0.00,-0.12,0.47
9568,-0.9138,1.8322,2.1869,0.00,-0.12,0.47
9577,-0.9155,1.8330,2.1855,0.00,-0.12,0.47
9586,-0.9153,1.8331,2.1865,0.00,-0.12,0.47
9595,-0.9138,1.8328,2.1843,0.00,-0.12,0.47
9604,-0.9156,1.8340,2.1836,0.00,-0.12,0.47
9613,-0.9136,1.8325,2.1852,0.00,-0.12,0.47
9622,-0.9130,1.8325,2.1856,0.00,-0.12,0.47
9631,-0.9137,1.8317,2.1856,0.00,-0.12,0.47
9640,-0.9133,1.8314,2.1873,0.00,-0.12,0.47
9649,-0.9132,1.8337,2.1864,0.00,-0.12,0.47
9658,-0.9143,1.8329,2.1843,0.00,-0.12,0.47
9667,-0.9133,1.8331,2.1862,0.00,-0.12,0.47
9676,-0.9136,1.8330,2.1872,0.00,-0.12,0.47
9685,-0.9150,1.8324,2.1853,0.00,-0.12,0.47
9694,-0.9152,1.8333,2.1853,0.00,-0.12,0.47
9703,-0.9146,1.8316,2.1872,0.00,-0.12,0.47
9712,-0.9135,1.8322,2.1856,0.00,-0.12,0.47
9721,-0.9156,1.8335,2.1852,0.00,-0.12,0.47
9730,-0.9158,1.8320,2.1848,0.00,-0.12,0.47
9739,-0.9166,1.8311,2.1858,0.00,-0.12,0.47
9748,-0.9141,1.8314,2.1846,0.00,-0.12,0.47
9757,-0.9134,1.8338,2.1862,0.00,-0.12,0.47
9766,-0.9140,1.8326,2.1858,0.00,-0.12,0.47
9775,-0.9134,1.8322,2.1849,0.00,-0.12,0.47
9784,-0.9140,1.8324,2.1845,0.00,-0.12,0.47
9793,-0.9140,1.8332,2.1853,0.00,-0.12,0.47
9802,-0.9128,1.8320,2.1869,0.00,-0.12,0.47
9811,-0.9130,1.8328,2.1858,0.00,-0.12,0.47
9820,-0.9157,1.8335,2.1845,0.00,-0.12,0.47
9829,-0.9141,1.8334,2.1872,0.00,-0.12,0.47
9838,-0.9142,1.8329,2.1869,0.00,-0.12,0.47
9847,-0.9134,1.8337,2.1875,0.00,-0.12,0.47
9856,-0.9136,1.8321,2.1853,0.00,-0.12,0.47
9865,-0.9132,1.8318,2.1858,0.00,-0.12,0.47
9874,-0.9155,1.8350,2.1857,0.00,-0.12,0.47
9883,-0.9148,1.8318,2.1843,0.00,-0.12,0.47
9892,-0.9151,1.8335,2.1853,0.00,-0.12,0.47
9901,-0.9141,1.8330,2.1862,0.00,-0.12,0.47
9910,-0.9141,1.8319,2.1851,0.00,-0.12,0.47
9919,-0.9144,1.8344,2.1859,0.00,-0.12,0.47
9928,-0.9128,1.8329,2.1861,0.00,-0.12,0.47
9937,-0.9135,1.8326,2.1860,0.00,-0.12,0.47
9946,-0.9139,1.8335,2.1854,0.00,-0.12,0.47
9955,-0.9143,1.8326,2.1871,0.00,-0.12,0.47
9964,-0.9135,1.8332,2.1844,0.00,-0.12,0.47
9973,-0.9135,1.8328,2.1870,0.00,-0.12,0.47
9982,-0.9133,1.8325,2.1854,0.00,-0.12,0.47
9991,-0.9146,1.8325,2.1868,0.00,-0.12,0.47
10000,-0.9137,1.8321,2.1862,0.00,-0.12,0.47
10009,-0.9140,1.8320,2.1861,0.00,-0.12,0.47
10018,-0.9126,1.8339,2.1839,0.00,-0.12,0.47
10027,-0.9134,1.8339,2.1866,0.00,-0.12,0.47
10036,-0.9139,1.8334,2.1846,0.00,-0.12,0.47
10045,-0.9144,1.8325,2.1857,0.00,-0.12,0.47
10054,-0.9140,1.8332,2.1861,0.00,-0.12,0.47
10063,-0.9135,1.8350,2.1850,0.00,-0.12,0.47
10072,-0.9121,1.8317,2.1859,0.00,-0.12,0.47
10081,-0.9144,1.8317,2.1844,0.00,-0.12,0.47
10090,-0.9123,1.8331,2.1854,0.00,-0.12,0.47
10099,-0.9160,1.8333,2.1862,0.00,-0.12,0.47
10108,-0.9139,1.8311,2.1863,0.00,-0.12,0.47
10117,-0.9136,1.8342,2.1853,0.00,-0.12,0.47
10126,-0.9145,1.8325,2.1858,0.00,-0.12,0.47
10135,-0.9139,1.8316,2.1853,0.00,-0.12,0.47
10144,-0.9133,1.8318,2.1848,0.00,-0.12,0.47
10153,-0.9151,1.8322,2.1849,0.00,-0.12,0.47
10162,-0.9133,1.8313,2.1875,0.00,-0.12,0.47
10171,-0.9139,1.8316,2.1862,0.00,-0.12,0.47
10180,-0.9142,1.8325,2.1847,0.00,-0.12,0.47
10189,-0.9132,1.8332,2.1846,0.00,-0.12,0.47
10198,-0.9156,1.8338,2.1858,0.00,-0.12,0.47
10207,-0.9113,1.8326,2.1845,0.00,-0.12,0.47
10216,-0.9147,1.8338,2.1860,0.00,-0.12,0.47
10225,-0.9144,1.8318,2.1877,0.00,-0.12,0.47
10234,-0.9162,1.8326,2.1859,0.00,-0.12,0.47
10243,-0.9140,1.8332,2.1856,0.00,-0.12,0.47
10252,-0.9141,1.8323,2.1838,0.00,-0.12,0.47
10261,-0.9142,1.8344,2.1856,0.00,-0.12,0.47
10270,-0.9133,1.8316,2.1853,0.00,-0.12,0.47
10279,-0.9161,1.8339,2.1853,0.00,-0.12,0.47
10288,-0.9141,1.8322,2.1864,0.00,-0.12,0.47
10297,-0.9136,1.8325,2.1866,0.00,-0.12,0.47
10306,-0.9137,1.8336,2.1865,0.00,-0.12,0.47
10315,-0.9157,1.8336,2.1864,0.00,-0.12,0.47
10324,-0.9161,1.8312,2.1856,0.00,-0.12,0.47
10333,-0.9138,1.8329,2.1875,0.00,-0.12,0.47
10342,-0.9134,1.8333,2.1874,0.00,-0.12,0.47
10351,-0.9140,1.8310,2.1859,0.00,-0.12,0.47
10360,-0.9164,1.8320,2.1866,0.00,-0.12,0.47
10369,-0.9134,1.8319,2.1863,0.00,-0.12,0.47
10378,-0.9145,1.8327,2.1853,0.00,-0.12,0.47
10387,-0.9132,1.8335,2.1857,0.00,-0.12,0.47
10396,-0.9139,1.8319,2.1867,0.00,-0.12,0.47
10405,-0.9150,1.8334,2.1847,0.00,-0.12,0.47
10414,-0.9158,1.8323,2.1874,0.00,-0.12,0.47
10423,-0.9130,1.8328,2.1856,0.00,-0.12,0.47
10432,-0.9131,1.8330,2.1851,0.00,-0.12,0.47
10441,-0.9133,1.8332,2.1841,0.00,-0.12,0.47
10450,-0.9162,1.8336,2.1850,0.00,-0.12,0.47
10459,-0.9144,1.8331,2.1848,0.00,-0.12,0.47
10468,-0.9136,1.8344,2.1859,0.00,-0.12,0.47
10477,-0.9136,1.8337,2.1855,0.00,-0.12,0.47
10486,-0.9125,1.8331,2.1845,0.00,-0.12,0.47
10495,-0.9136,1.8320,2.1854,0.00,-0.12,0.47
10504,-0.9148,1.8322,2.1857,0.00,-0.12,0.47
10513,-0.9154,1.8343,2.1833,0.00,-0.12,0.47
10522,-0.9148,1.8318,2.1847,0.00,-0.12,0.47
10531,-0.9134,1.8318,2.1844,0.00,-0.12,0.47
10540,-0.9153,1.8345,2.1873,0.00,-0.12,0.47
10549,-0.9127,1.8330,2.1856,0.00,-0.12,0.47
10558,-0.9154,1.8314,2.1856,0.00,-0.12,0.47
10567,-0.9159,1.8318,2.1859,0.00,-0.12,0.47
10576,-0.9154,1.8338,2.1860,0.00,-0.12,0.47
10585,-0.9143,1.8330,2.1832,0.00,-0.12,0.47
10594,-0.9167,1.8327,2.1865,0.00,-0.12,0.47
10603,-0.9133,1.8335,2.1863,0.00,-0.12,0.47
10612,-0.9141,1.8331,2.1854,0.00,-0.12,0.47
10621,-0.9129,1.8336,2.1857,0.00,-0.12,0.47
10630,-0.9188,1.8340,2.1865,0.00,-0.12,0.47
10639,-0.9139,1.8330,2.1856,0.00,-0.12,0.47
10648,-0.9123,1.8333,2.1847,0.00,-0.12,0.47
10657,-0.9122,1.8324,2.1844,0.00,-0.12,0.47
10666,-0.9164,1.8342,2.1851,0.00,-0.12,0.47
10675,-0.9134,1.8331,2.1858,0.00,-0.12,0.47
10684,-0.9140,1.8345,2.1859,0.00,-0.12,0.47
10693,-0.9121,1.8319,2.1855,0.00,-0.12,0.47
10702,-0.9158,1.8326,2.1843,0.00,-0.12,0.47
10711,-0.9142,1.8317,2.1862,0.00,-0.12,0.47
10720,-0.9134,1.8322,2.1840,0.00,-0.12,0.47
10729,-0.9133,1.8332,2.1868,0.00,-0.12,0.47
10738,-0.9123,1.8327,2.1870,0.00,-0.12,0.47
10747,-0.9144,1.8338,2.1862,0.00,-0.12,0.47
10756,-0.9139,1.8331,2.1838,0.00,-0.12,0.47
10765,-0.9141,1.8323,2.1851,0.00,-0.12,0.47
10774,-0.9130,1.8334,2.1847,0.00,-0.12,0.47
10783,-0.9127,1.8321,2.1843,0.00,-0.12,0.47
10792,-0.9136,1.8320,2.1857,0.00,-0.12,0.47
10801,-0.9154,1.8321,2.1870,0.00,-0.12,0.47
10810,-0.9152,1.8328,2.1844,0.00,-0.12,0.47
10819,-0.9146,1.8329,2.1855,0.00,-0.12,0.47
10828,-0.9140,1.8353,2.1851,0.00,-0.12,0.47
10837,-0.9147,1.8332,2.1855,0.00,-0.12,0.47
10846,-0.9117,1.8329,2.1861,0.00,-0.12,0.47
10855,-0.9156,1.8337,2.1853,0.00,-0.12,0.47
10864,-0.9164,1.8317,2.1852,0.00,-0.12,0.47
10873,-0.9150,1.8319,2.1857,0.00,-0.12,0.47
10882,-0.9131,1.8329,2.1860,0.00,-0.12,0.47
10891,-0.9154,1.8342,2.1849,0.00,-0.12,0.47
10900,-0.9144,1.8342,2.1852,0.00,-0.12,0.47
10909,-0.9129,1.8340,2.1863,0.00,-0.12,0.47
10918,-0.9165,1.8297,2.1862,0.00,-0.12,0.47
10927,-0.9130,1.8322,2.1848,0.00,-0.12,0.47
10936,-0.9140,1.8339,2.1858,0.00,-0.12,0.47
10945,-0.9130,1.8329,2.1862,0.00,-0.12,0.47
10954,-0.9152,1.8339,2.1900,0.00,-0.12,0.47
10963,-0.9148,1.8341,2.1868,0.00,-0.12,0.47
10972,-0.9146,1.8331,2.1861,0.00,-0.12,0.47
10981,-0.9142,1.8320,2.1874,0.00,-0.12,0.47
10990,-0.9115,1.8338,2.1865,0.00,-0.12,0.47
10999,-0.9138,1.8320,2.1852,0.00,-0.12,0.47
11008,-0.9140,1.8335,2.1871,0.00,-0.12,0.47
11017,-0.9135,1.8311,2.1869,0.00,-0.12,0.47
11026,-0.9146,1.8338,2.1853,0.00,-0.12,0.47
11035,-0.9157,1.8344,2.1869,0.00,-0.12,0.47
11044,-0.9140,1.8324,2.1844,0.00,-0.12,0.47
11053,-0.9121,1.8342,2.1865,0.00,-0.12,0.47
11062,-0.9134,1.8335,2.1861,0.00,-0.12,0.47
11071,-0.9146,1.8305,2.1848,0.00,-0.12,0.47
11080,-0.9145,1.8318,2.1866,0.00,-0.12,0.47
11089,-0.9119,1.8328,2.1859,0.00,-0.12,0.47
11098,-0.9065,1.8310,2.1855,0.00,-0.12,0.47
11107,-0.9135,1.8330,2.1861,0.00,-0.12,0.47
11116,-0.9135,1.8344,2.1840,0.00,-0.12,0.47
11125,-0.9131,1.8323,2.1846,0.00,-0.12,0.47
11134,-0.9129,1.8334,2.1851,0.00,-0.12,0.47
11143,-0.9142,1.8340,2.1852,0.00,-0.12,0.47
11152,-0.9160,1.8339,2.1845,0.00,-0.12,0.47
11161,-0.9175,1.8325,2.1838,0.00,-0.12,0.47
11170,-0.9129,1.8338,2.1863,0.00,-0.12,0.47
11179,-0.9145,1.8329,2.1867,0.00,-0.12,0.47
11188,-0.9149,1.8323,2.1873,0.00,-0.12,0.47
11197,-0.9128,1.8332,2.1851,0.00,-0.12,0.47
11206,-0.9150,1.8328,2.1866,0.00,-0.12,0.47
11215,-0.9149,1.8318,2.1856,0.00,-0.12,0.47
11224,-0.9149,1.8330,2.1857,0.00,-0.12,0.47
11233,-0.9144,1.8332,2.1848,0.00,-0.12,0.47
11242,-0.9136,1.8331,2.1856,0.00,-0.12,0.47
11251,-0.9152,1.8325,2.1860,0.00,-0.12,0.47
11260,-0.9127,1.8323,2.1843,0.00,-0.12,0.47
11269,-0.9127,1.8338,2.1843,0.00,-0.12,0.47
11278,-0.9135,1.8313,2.1827,0.00,-0.12,0.47
11287,-0.9162,1.8320,2.1855,0.00,-0.12,0.47
11296,-0.9159,1.8322,2.1851,0.00,-0.12,0.47
11305,-0.9146,1.8305,2.1863,0.00,-0.12,0.47
11314,-0.9131,1.8322,2.1854,0.00,-0.12,0.47
11323,-0.9131,1.8309,2.1870,0.00,-0.12,0.47
11332,-0.9170,1.8321,2.1870,0.00,-0.12,0.47
11341,-0.9143,1.8324,2.1852,0.00,-0.12,0.47
11350,-0.9154,1.8331,2.1846,0.00,-0.12,0.47
11359,-0.9138,1.8326,2.1852,0.00,-0.12,0.47
11368,-0.9119,1.8341,2.1848,0.00,-0.12,0.47
11377,-0.9166,1.8339,2.1865,0.00,-0.12,0.47
11386,-0.9135,1.8319,2.1845,0.00,-0.12,0.47
11395,-0.9161,1.8330,2.1839,0.00,-0.12,0.47
